#name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,proteinID,alignID
"ENST00000531836.7","chr19","-","10350527","10380572","10350833","10378406","25","10350527,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379689,10380572,","P29597","uc060thz.3"
"ENST00000530220.1","chr19","-","10350532","10353256","10350532","10350532","2","10350532,10352925,","10350968,10353256,","","uc060thl.1"
"ENST00000524462.5","chr19","-","10350532","10380565","10350833","10366490","21","10350532,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10380509,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10380565,","E9PM19","uc010dxe.4"
"ENST00000525621.6","chr19","-","10350532","10380572","10350833","10378406","25","10350532,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380572,","P29597","uc002moc.6"
"ENST00000525976.6","chr19","-","10350532","10380608","10350833","10378406","24","10350532,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","H0YE24","uc060thk.2"
"ENST00000699354.1","chr19","-","10350534","10358610","10350534","10350534","11","10350534,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10358333,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10358610,","","uc316cuc.1"
"ENST00000530829.2","chr19","-","10350534","10380510","10368070","10378406","26","10350534,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10369756,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10369877,10378426,10379779,10380510,","E9PQE9","uc060tia.2"
"ENST00000529370.6","chr19","-","10350534","10380525","10350534","10350534","24","10350534,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380525,","","uc002mod.4"
"ENST00000699355.1","chr19","-","10350544","10380592","10361788","10378406","23","10350544,10351051,10352433,10352925,10353527,10354511,10356567,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10354234,10354609,10357918,10358138,10359302,10361598,10361836,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380592,","A0A8V8TPX5","uc316cud.1"
"ENST00000699356.1","chr19","-","10350544","10380608","10350544","10350544","24","10350544,10351051,10352433,10352925,10353527,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","","uc316cue.1"
"ENST00000699357.1","chr19","-","10350544","10380608","10350544","10350544","23","10350544,10351051,10352433,10352925,10353527,10354511,10356567,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10354234,10354609,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","","uc316cuf.1"
"ENST00000699358.1","chr19","-","10350548","10380608","10351161","10378406","24","10350548,10351051,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","A0A8V8TN50","uc316cug.1"
"ENST00000534228.2","chr19","-","10350550","10380608","10350550","10350550","22","10350550,10351051,10352925,10353527,10354511,10356567,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10353098,10354234,10354609,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","","uc060tht.2"
"ENST00000533334.2","chr19","-","10350554","10380608","10361050","10378406","25","10350554,10351051,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10360961,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361073,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","H0YCT7","uc060thu.2"
"ENST00000529739.2","chr19","-","10350556","10380608","10350556","10350556","24","10350556,10351051,10352433,10352925,10353527,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351484,10352551,10353098,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","","uc060thr.3"
"ENST00000699359.1","chr19","-","10350568","10354155","10352521","10354155","6","10350568,10351051,10352433,10352957,10353527,10354041,","10350968,10351162,10352551,10353098,10353646,10354155,","A0A8V8TN89","uc316cuh.1"
"ENST00000699360.1","chr19","-","10350568","10380608","10350833","10378406","25","10350568,10351051,10352433,10352967,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","A0A8V8TPJ0","uc316cui.1"
"ENST00000699361.1","chr19","-","10350576","10352785","10350576","10350576","3","10350576,10351051,10352433,","10350968,10351162,10352785,","","uc316cuj.1"
"ENST00000699362.1","chr19","-","10350576","10353623","10352521","10353623","4","10350576,10351051,10352433,10353527,","10350968,10351162,10352551,10353623,","A0A8V8TNM9","uc316cuk.1"
"ENST00000699363.1","chr19","-","10350576","10353623","10352521","10353623","4","10350576,10351051,10352433,10353527,","10350968,10351143,10352551,10353623,","A0A8V8TNM9","uc316cul.1"
"ENST00000699364.1","chr19","-","10350576","10353840","10350576","10350576","5","10350576,10351051,10352433,10352925,10353813,","10350968,10351162,10352551,10353098,10353840,","","uc316cum.1"
"ENST00000699365.1","chr19","-","10350576","10353924","10350833","10353623","6","10350576,10351051,10352433,10352925,10353527,10353813,","10350968,10351162,10352551,10353098,10353646,10353924,","A0A8V8TN55","uc316cun.1"
"ENST00000699366.1","chr19","-","10350576","10353924","10350576","10350576","2","10350576,10353813,","10350968,10353924,","","uc316cuo.1"
"ENST00000699367.1","chr19","-","10350576","10353924","10350576","10350576","3","10350576,10351051,10353813,","10350968,10351162,10353924,","","uc316cup.1"
"ENST00000699368.1","chr19","-","10350576","10354153","10353897","10354153","6","10350576,10351051,10352433,10352925,10353527,10354041,","10350968,10351162,10352551,10353098,10353929,10354153,","A0A8V8TN95","uc316cuq.1"
"ENST00000530560.5","chr19","-","10350747","10356613","10350876","10356613","4","10350747,10354041,10354511,10356567,","10350968,10354234,10354609,10356613,","K7EJR6","uc060thm.1"
"ENST00000524470.2","chr19","-","10350852","10380592","10362199","10378406","24","10350852,10351051,10352433,10352925,10353527,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351484,10352551,10353098,10353646,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362214,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380592,","A0A8V8TPH2","uc060tho.2"
"ENST00000527481.3","chr19","-","10350946","10380608","10352521","10378406","24","10350946,10351051,10352433,10352925,10354041,10354511,10356567,10357763,10358002,10359174,10361510,10361769,10362077,10362263,10362548,10364613,10364850,10365516,10366416,10368054,10368294,10378213,10379614,10380379,","10350968,10351162,10352551,10353098,10354234,10354609,10356718,10357918,10358138,10359302,10361598,10361955,10362181,10362456,10362657,10364771,10365048,10365898,10366580,10368202,10368418,10378426,10379779,10380608,","K7EM33","uc060thp.2"
"ENST00000531620.1","chr19","-","10361304","10362183","10361304","10361304","3","10361304,10361769,10362077,","10361598,10361955,10362183,","","uc060thv.1"
"ENST00000525220.1","chr19","-","10362579","10365863","10362579","10365863","3","10362579,10364613,10365516,","10362657,10364771,10365863,","H0YE41","uc060thw.1"
"ENST00000699369.1","chr19","-","10364145","10380537","10364145","10364145","7","10364145,10366416,10368054,10368294,10378213,10379614,10380379,","10365898,10366580,10368202,10368418,10378426,10379779,10380537,","","uc316cur.1"
"ENST00000699370.1","chr19","-","10364517","10380559","10364517","10364517","8","10364517,10364850,10366416,10368054,10368294,10378213,10379614,10380379,","10364771,10365898,10366580,10368202,10368418,10378426,10379779,10380559,","","uc316cus.1"
"ENST00000529317.1","chr19","-","10368062","10368539","10368062","10368062","2","10368062,10368294,","10368202,10368539,","","uc060thx.1"
"ENST00000525824.1","chr19","-","10368121","10368741","10368121","10368121","3","10368121,10368294,10368531,","10368202,10368371,10368741,","","uc060thy.2"
"ENST00000699371.1","chr19","-","10368179","10380565","10368179","10378406","5","10368179,10368294,10378213,10379614,10380509,","10368202,10368418,10378426,10379779,10380565,","A0A8V8TPJ3","uc316cut.1"
"ENST00000589625.6","chr19","-","10391089","10395268","10391550","10395268","5","10391089,10393085,10393279,10395020,10395227,","10391706,10393157,10393441,10395143,10395268,","K7EL68","uc060tic.2"
"ENST00000222005.7","chr19","-","10391132","10403542","10391550","10403479","8","10391132,10393085,10393258,10395020,10395227,10395434,10395927,10403377,","10391706,10393157,10393441,10395143,10395343,10395543,10396203,10403542,","Q16543","uc002mof.3"
"ENST00000591248.5","chr19","-","10391452","10403530","10391452","10391452","7","10391452,10393085,10393258,10395020,10395227,10395927,10403377,","10391706,10393157,10393441,10395143,10395543,10396203,10403530,","","uc060tib.1"
"ENST00000589331.1","chr19","-","10392775","10393413","10392998","10393413","2","10392775,10393258,","10393157,10393413,","K7EIU0","uc060tid.1"
"ENST00000590632.1","chr19","-","10393084","10393786","10393084","10393084","2","10393084,10393258,","10393157,10393786,","","uc060tie.1"
"ENST00000589629.5","chr19","-","10393094","10403517","10393094","10403479","6","10393094,10393258,10395020,10395495,10395927,10403377,","10393157,10393441,10395038,10395543,10396203,10403517,","K7EQA9","uc060tif.1"
"ENST00000593124.1","chr19","-","10393259","10420121","10393259","10403479","8","10393259,10395020,10395227,10395434,10395927,10403377,10419460,10420046,","10393441,10395143,10395343,10395696,10396203,10403595,10419597,10420121,","K7EKQ2","uc060tig.1"
"ENST00000589755.5","chr19","-","10393290","10395837","10393290","10393290","4","10393290,10395020,10395227,10395434,","10393441,10395143,10395343,10395837,","","uc060tih.1"
"ENST00000588498.1","chr19","-","10393407","10395991","10393407","10393407","4","10393407,10395020,10395227,10395927,","10393441,10395143,10395696,10395991,","","uc060tii.1"
"ENST00000588869.1","chr19","-","10395022","10403511","10400612","10403479","5","10395022,10395227,10395927,10400574,10403377,","10395143,10395543,10396203,10400693,10403511,","K7EJ06","uc060tij.1"
"ENST00000408639.1","chr19","-","10403457","10403538","10403457","10403457","1","10403457,","10403538,","","uc021uov.1"
"ENST00000592685.5","chr19","+","10416772","10467649","10416942","10467621","17","10416772,10416883,10417659,10446217,10448916,10449079,10450602,10450828,10454828,10457878,10459399,10459594,10461003,10461525,10461876,10463792,10466886,","10416797,10416990,10417865,10446409,10448953,10449150,10450652,10450941,10454922,10458102,10459498,10459759,10461103,10461680,10461999,10463975,10467649,","P27815","uc021uow.2"
"ENST00000380702.7","chr19","+","10420537","10469630","10420764","10467621","15","10420537,10446217,10448916,10449079,10450602,10450828,10454828,10457878,10459399,10459594,10461003,10461525,10461876,10463792,10466886,","10421084,10446409,10448953,10449150,10450652,10450941,10454922,10458102,10459498,10459759,10461103,10461680,10461999,10463975,10469630,","P27815","uc002moj.4"
