#"bin","chrom","chromStart","chromEnd","name","length","cpgNum","gcNum","perCpg","perGc","obsExp"
"678","chr19","12194737","12195489","CpG: 66","752","66","496","17.6","66","0.81"
"678","chr19","12260237","12260520","CpG: 22","283","22","177","15.5","62.5","0.8"
"678","chr19","12266007","12266505","CpG: 40","498","40","350","16.1","70.3","0.65"
"678","chr19","12294511","12294756","CpG: 26","245","26","179","21.2","73.1","0.81"
"679","chr19","12333218","12333734","CpG: 46","516","46","352","17.8","68.2","0.77"
"679","chr19","12365235","12365558","CpG: 35","323","35","241","21.7","74.6","0.78"
"679","chr19","12400794","12401330","CpG: 58","536","58","379","21.6","70.7","0.87"
"679","chr19","12440657","12441063","CpG: 42","406","42","290","20.7","71.4","0.82"
"680","chr19","12484436","12485069","CpG: 49","633","49","413","15.5","65.2","0.74"
"680","chr19","12495368","12495916","CpG: 53","548","53","377","19.3","68.8","0.83"
"680","chr19","12513459","12513663","CpG: 26","204","26","150","25.5","73.5","0.94"
"680","chr19","12550990","12551488","CpG: 47","498","47","352","18.9","70.7","0.76"
"680","chr19","12555429","12555868","CpG: 44","439","44","307","20","69.9","0.83"
"681","chr19","12596882","12597300","CpG: 34","418","34","275","16.3","65.8","0.76"
"681","chr19","12610718","12611302","CpG: 54","584","54","377","18.5","64.6","0.89"
"681","chr19","12640057","12640342","CpG: 27","285","27","182","18.9","63.9","0.93"
"681","chr19","12642423","12642769","CpG: 28","346","28","214","16.2","61.8","0.87"
"681","chr19","12647459","12647940","CpG: 33","481","33","327","13.7","68","0.66"
"681","chr19","12648161","12648396","CpG: 23","235","23","169","19.6","71.9","0.77"
"681","chr19","12656935","12657527","CpG: 47","592","47","356","15.9","60.1","0.93"
"681","chr19","12666516","12666824","CpG: 31","308","31","226","20.1","73.4","0.75"
"681","chr19","12668981","12670280","CpG: 95","1299","95","785","14.6","60.4","0.8"
"681","chr19","12681481","12681989","CpG: 55","508","55","316","21.7","62.2","1.12"
"681","chr19","12696191","12696747","CpG: 65","556","65","339","23.4","61","1.26"
"682","chr19","12720979","12722760","CpG: 129","1781","129","1145","14.5","64.3","0.73"
"682","chr19","12723845","12724060","CpG: 16","215","16","132","14.9","61.4","0.8"
"682","chr19","12734184","12734850","CpG: 84","666","84","488","25.2","73.3","0.96"
"682","chr19","12737464","12737772","CpG: 20","308","20","198","13","64.3","0.68"
"682","chr19","12754605","12755011","CpG: 41","406","41","269","20.2","66.3","0.92"
"682","chr19","12757582","12758026","CpG: 49","444","49","323","22.1","72.7","0.83"
"682","chr19","12766075","12766294","CpG: 22","219","22","157","20.1","71.7","0.79"
"682","chr19","12774942","12775705","CpG: 61","763","61","491","16","64.4","0.8"
"682","chr19","12778269","12778529","CpG: 25","260","25","176","19.2","67.7","0.84"
"682","chr19","12782455","12783282","CpG: 88","827","88","601","21.3","72.7","0.81"
"682","chr19","12789590","12794140","CpG: 365","4550","365","2962","16","65.1","0.76"
"682","chr19","12801117","12802104","CpG: 95","987","95","656","19.3","66.5","0.87"
"682","chr19","12804127","12804392","CpG: 24","265","24","182","18.1","68.7","0.82"
"682","chr19","12806565","12806862","CpG: 33","297","33","206","22.2","69.4","0.97"
"682","chr19","12825697","12826076","CpG: 32","379","32","225","16.9","59.4","1.04"
"682","chr19","12828601","12828848","CpG: 20","247","20","159","16.2","64.4","0.78"
"682","chr19","12832532","12832847","CpG: 33","315","33","204","21","64.8","1"
"682","chr19","12833972","12834485","CpG: 52","513","52","378","20.3","73.7","0.75"
"682","chr19","12838592","12838919","CpG: 30","327","30","231","18.3","70.6","0.74"
"682","chr19","12841201","12841467","CpG: 26","266","26","176","19.5","66.2","0.92"
"683","chr19","12847338","12848077","CpG: 64","739","64","480","17.3","65","0.83"
"683","chr19","12858386","12858707","CpG: 29","321","29","202","18.1","62.9","0.91"
"683","chr19","12867545","12867971","CpG: 36","426","36","302","16.9","70.9","0.68"
"683","chr19","12873318","12874652","CpG: 147","1334","147","936","22","70.2","0.9"
"683","chr19","12880876","12881694","CpG: 59","818","59","537","14.4","65.6","0.67"
"683","chr19","12885272","12886225","CpG: 98","953","98","657","20.6","68.9","0.87"
"683","chr19","12891603","12891842","CpG: 18","239","18","159","15.1","66.5","0.72"
"683","chr19","12918980","12919541","CpG: 61","561","61","377","21.7","67.2","0.96"
"683","chr19","12933377","12933851","CpG: 39","474","39","311","16.5","65.6","0.77"
"683","chr19","12938224","12938995","CpG: 84","771","84","513","21.8","66.5","0.99"
"683","chr19","12945644","12946311","CpG: 69","667","69","380","20.7","57","1.28"
"683","chr19","12956771","12957338","CpG: 60","567","60","381","21.2","67.2","0.94"
"684","chr19","12995770","12996874","CpG: 136","1104","136","785","24.6","71.1","0.98"
"684","chr19","13001356","13001995","CpG: 46","639","46","398","14.4","62.3","0.74"
"684","chr19","13010223","13013554","CpG: 219","3331","219","2072","13.1","62.2","0.68"
"684","chr19","13013755","13013974","CpG: 20","219","20","126","18.3","57.5","1.1"
"684","chr19","13014145","13014445","CpG: 25","300","25","173","16.7","57.7","1.02"
"684","chr19","13024503","13025355","CpG: 64","852","64","502","15","58.9","0.87"
"684","chr19","13087885","13088185","CpG: 26","300","26","190","17.3","63.3","0.88"
"684","chr19","13096561","13096807","CpG: 23","246","23","170","18.7","69.1","0.83"
"684","chr19","13097529","13099711","CpG: 179","2182","179","1320","16.4","60.5","0.91"
"684","chr19","13102636","13103007","CpG: 39","371","39","280","21","75.5","0.74"
"684","chr19","13104430","13104729","CpG: 28","299","28","217","18.7","72.6","0.72"
"685","chr19","13116083","13116846","CpG: 59","763","59","465","15.5","60.9","0.83"
"685","chr19","13118072","13118762","CpG: 72","690","72","465","20.9","67.4","0.94"
"685","chr19","13138183","13138424","CpG: 23","241","23","156","19.1","64.7","0.91"
"685","chr19","13149748","13154110","CpG: 337","4362","337","2731","15.5","62.6","0.79"
"685","chr19","13155575","13156216","CpG: 52","641","52","448","16.2","69.9","0.67"
"685","chr19","13162838","13163302","CpG: 45","464","45","319","19.4","68.8","0.82"
"685","chr19","13207232","13207998","CpG: 93","766","93","568","24.3","74.2","0.89"
"685","chr19","13208584","13208975","CpG: 36","391","36","265","18.4","67.8","0.8"
"686","chr19","13255108","13255344","CpG: 18","236","18","144","15.3","61","0.85"
"686","chr19","13286604","13286831","CpG: 19","227","19","161","16.7","70.9","0.75"
"686","chr19","13298508","13299317","CpG: 96","809","96","589","23.7","72.8","0.92"
"688","chr19","13505938","13506453","CpG: 56","515","56","339","21.7","65.8","1"
"689","chr19","13702447","13702785","CpG: 52","338","52","262","30.8","77.5","1.04"
"689","chr19","13747632","13748090","CpG: 56","458","56","334","24.5","72.9","0.93"
"689","chr19","13758903","13759271","CpG: 26","368","26","239","14.1","64.9","0.67"
"690","chr19","13762615","13763071","CpG: 37","456","37","316","16.2","69.3","0.68"
"690","chr19","13764230","13765137","CpG: 87","907","87","580","19.2","63.9","0.94"
"690","chr19","13774366","13774979","CpG: 53","613","53","401","17.3","65.4","0.86"
"690","chr19","13794996","13795527","CpG: 50","531","50","361","18.8","68","0.83"
"690","chr19","13804804","13805026","CpG: 19","222","19","141","17.1","63.5","0.86"
"690","chr19","13808851","13809262","CpG: 37","411","37","284","18","69.1","0.76"
"690","chr19","13830250","13830955","CpG: 65","705","65","482","18.4","68.4","0.81"
"690","chr19","13833325","13833881","CpG: 51","556","51","370","18.3","66.5","0.84"
"690","chr19","13842408","13843041","CpG: 86","633","86","474","27.2","74.9","0.98"
"690","chr19","13850467","13850705","CpG: 32","238","32","159","26.9","66.8","1.21"
"690","chr19","13864854","13866104","CpG: 152","1250","152","865","24.3","69.2","1.02"
"690","chr19","13872782","13873338","CpG: 41","556","41","384","14.7","69.1","0.71"
"690","chr19","13873792","13874104","CpG: 29","312","29","218","18.6","69.9","0.8"
"690","chr19","13880187","13880403","CpG: 21","216","21","153","19.4","70.8","0.78"
"691","chr19","13905852","13906622","CpG: 85","770","85","556","22.1","72.2","0.85"
"691","chr19","13932832","13933398","CpG: 53","566","53","409","18.7","72.3","0.72"
"691","chr19","13951973","13952791","CpG: 63","818","63","490","15.4","59.9","0.89"
"691","chr19","13955846","13956224","CpG: 27","378","27","233","14.3","61.6","0.75"
"691","chr19","13961853","13964012","CpG: 181","2159","181","1447","16.8","67","0.75"
"691","chr19","14005720","14007205","CpG: 147","1485","147","996","19.8","67.1","0.88"
"692","chr19","14031586","14032165","CpG: 64","579","64","424","22.1","73.2","0.83"
"692","chr19","14057330","14057700","CpG: 39","370","39","211","21.1","57","1.31"
"692","chr19","14070618","14070946","CpG: 24","328","24","212","14.6","64.6","0.71"
"692","chr19","14071923","14073932","CpG: 166","2009","166","1272","16.5","63.3","0.83"
"692","chr19","14074295","14074789","CpG: 33","494","33","328","13.4","66.4","0.61"
"692","chr19","14081175","14081960","CpG: 53","785","53","466","13.5","59.4","0.77"
"692","chr19","14085432","14085894","CpG: 47","462","47","333","20.3","72.1","0.78"
"692","chr19","14089708","14091552","CpG: 200","1844","200","1066","21.7","57.8","1.3"
"692","chr19","14117677","14118452","CpG: 98","775","98","559","25.3","72.1","0.98"
"692","chr19","14136087","14137708","CpG: 143","1621","143","1016","17.6","62.7","0.9"
"693","chr19","14162617","14163361","CpG: 64","744","64","458","17.2","61.6","0.91"
"693","chr19","14205278","14207644","CpG: 262","2366","262","1680","22.1","71","0.88"
"693","chr19","14209490","14209832","CpG: 30","342","30","214","17.5","62.6","0.91"
"693","chr19","14248823","14249160","CpG: 26","337","26","225","15.4","66.8","0.69"
"693","chr19","14265876","14266149","CpG: 23","273","23","185","16.8","67.8","0.77"
"694","chr19","14333531","14333772","CpG: 24","241","24","180","19.9","74.7","0.73"
"694","chr19","14405914","14406652","CpG: 50","738","50","483","13.6","65.4","0.63"
"695","chr19","14418961","14419693","CpG: 67","732","67","441","18.3","60.2","1.02"
"695","chr19","14431956","14432290","CpG: 29","334","29","217","17.4","65","0.83"
"695","chr19","14433061","14433892","CpG: 96","831","96","584","23.1","70.3","0.94"
"695","chr19","14471607","14474286","CpG: 237","2679","237","1755","17.7","65.5","0.84"
"695","chr19","14480220","14480496","CpG: 26","276","26","193","18.8","69.9","0.77"
"695","chr19","14495897","14496573","CpG: 67","676","67","450","19.8","66.6","0.9"
"695","chr19","14517594","14518877","CpG: 142","1283","142","881","22.1","68.7","0.95"
"695","chr19","14529067","14530228","CpG: 90","1161","90","731","15.5","63","0.78"
"696","chr19","14565389","14565730","CpG: 27","341","27","240","15.8","70.4","0.64"
"696","chr19","14571845","14572182","CpG: 29","337","29","229","17.2","68","0.75"
"699","chr19","14979204","14980061","CpG: 92","857","92","601","21.5","70.1","0.88"
"699","chr19","15010778","15011331","CpG: 69","553","69","395","25","71.4","0.98"
"699","chr19","15021330","15021914","CpG: 42","584","42","356","14.4","61","0.79"
"700","chr19","15107438","15107806","CpG: 31","368","31","236","16.8","64.1","0.83"
"700","chr19","15113564","15114104","CpG: 45","540","45","326","16.7","60.4","0.92"
"700","chr19","15124955","15125820","CpG: 72","865","72","575","16.6","66.5","0.77"
"700","chr19","15141231","15141550","CpG: 25","319","25","197","15.7","61.8","0.83"
"700","chr19","15170341","15170756","CpG: 35","415","35","294","16.9","70.8","0.67"
"700","chr19","15174068","15174398","CpG: 35","330","35","231","21.2","70","0.87"
"700","chr19","15177533","15178100","CpG: 83","567","83","440","29.3","77.6","0.98"
"700","chr19","15181588","15181821","CpG: 20","233","20","159","17.2","68.2","0.76"
"700","chr19","15189020","15189356","CpG: 27","336","27","222","16.1","66.1","0.74"
"700","chr19","15195432","15196300","CpG: 90","868","90","626","20.7","72.1","0.8"
"700","chr19","15199708","15201216","CpG: 107","1508","107","896","14.2","59.4","0.82"
"701","chr19","15223311","15224011","CpG: 66","700","66","448","18.9","64","0.94"
"701","chr19","15231815","15232370","CpG: 68","555","68","401","24.5","72.3","0.94"
"701","chr19","15233280","15233608","CpG: 33","328","33","234","20.1","71.3","0.79"
"701","chr19","15237867","15238196","CpG: 27","329","27","221","16.4","67.2","0.75"
"701","chr19","15238917","15239178","CpG: 22","261","22","182","16.9","69.7","0.73"
"701","chr19","15331450","15332479","CpG: 154","1029","154","796","29.9","77.4","1.02"
"702","chr19","15368945","15369330","CpG: 27","385","27","234","14","60.8","0.76"
"702","chr19","15372815","15373096","CpG: 27","281","27","197","19.2","70.1","0.79"
"702","chr19","15379045","15380221","CpG: 133","1176","133","806","22.6","68.5","0.98"
"702","chr19","15401214","15401582","CpG: 29","368","29","243","15.8","66","0.72"
"702","chr19","15418479","15419091","CpG: 56","612","56","414","18.3","67.6","0.8"
"702","chr19","15424648","15425042","CpG: 37","394","37","280","18.8","71.1","0.74"
"702","chr19","15428154","15428426","CpG: 29","272","29","205","21.3","75.4","0.78"
"702","chr19","15432101","15433083","CpG: 97","982","97","607","19.8","61.8","1.03"
"702","chr19","15440038","15440248","CpG: 16","210","16","142","15.2","67.6","0.67"
"702","chr19","15453058","15453412","CpG: 43","354","43","260","24.3","73.4","0.9"
"702","chr19","15457216","15458416","CpG: 123","1200","123","826","20.5","68.8","0.87"
"703","chr19","15469571","15470052","CpG: 60","481","60","344","24.9","71.5","0.98"
"703","chr19","15471794","15472094","CpG: 27","300","27","209","18","69.7","0.74"
"703","chr19","15551302","15551547","CpG: 28","245","28","170","22.9","69.4","0.95"
"703","chr19","15584487","15584724","CpG: 25","237","25","167","21.1","70.5","0.85"
"704","chr19","15722923","15723173","CpG: 23","250","23","161","18.4","64.4","0.9"
"704","chr19","15728186","15728467","CpG: 21","281","21","179","14.9","63.7","0.81"
"705","chr19","15760254","15760508","CpG: 23","254","23","169","18.1","66.5","0.82"
"705","chr19","15807613","15807894","CpG: 23","281","23","182","16.4","64.8","0.86"
"705","chr19","15836420","15837116","CpG: 57","696","57","478","16.4","68.7","0.69"
"706","chr19","15902819","15903206","CpG: 34","387","34","255","17.6","65.9","0.81"
"706","chr19","15911702","15912040","CpG: 34","338","34","242","20.1","71.6","0.81"
"707","chr19","16067586","16067799","CpG: 18","213","18","140","16.9","65.7","0.79"
"707","chr19","16075979","16077465","CpG: 155","1486","155","1005","20.9","67.6","0.91"
"707","chr19","16111302","16112342","CpG: 93","1040","93","644","17.9","61.9","0.94"
"708","chr19","16185702","16185931","CpG: 21","229","21","153","18.3","66.8","0.9"
"708","chr19","16197746","16198502","CpG: 66","756","66","493","17.5","65.2","0.82"
"709","chr19","16283639","16283851","CpG: 18","212","18","127","17","59.9","0.97"
"709","chr19","16324391","16327088","CpG: 267","2697","267","1737","19.8","64.4","0.95"
"709","chr19","16355588","16355826","CpG: 21","238","21","159","17.6","66.8","0.82"
"710","chr19","16417947","16418218","CpG: 22","271","22","153","16.2","56.5","1.02"
"710","chr19","16471302","16472488","CpG: 105","1186","105","699","17.7","58.9","1.02"
"710","chr19","16495929","16496633","CpG: 61","704","61","465","17.3","66.1","0.8"
"711","chr19","16519118","16519345","CpG: 20","227","20","148","17.6","65.2","0.84"
"711","chr19","16525169","16526014","CpG: 71","845","71","596","16.8","70.5","0.68"
"711","chr19","16530732","16531027","CpG: 27","295","27","209","18.3","70.8","0.73"
"711","chr19","16532462","16532788","CpG: 26","326","26","215","16","66","0.74"
"711","chr19","16541702","16542929","CpG: 134","1227","134","832","21.8","67.8","0.96"
"711","chr19","16571846","16572981","CpG: 142","1135","142","768","25","67.7","1.09"
"711","chr19","16627504","16628868","CpG: 143","1364","143","876","21","64.2","1.03"
"712","chr19","16659825","16661821","CpG: 156","1996","156","1309","15.6","65.6","0.73"
"713","chr19","16807647","16807933","CpG: 20","286","20","174","14","60.8","0.77"
"713","chr19","16829318","16829595","CpG: 39","277","39","214","28.2","77.3","0.95"
"713","chr19","16876010","16876282","CpG: 22","272","22","184","16.2","67.6","0.71"
"713","chr19","16878198","16878889","CpG: 49","691","49","450","14.2","65.1","0.67"
"713","chr19","16889816","16890587","CpG: 66","771","66","546","17.1","70.8","0.69"
"713","chr19","16896290","16898046","CpG: 149","1756","149","1203","17","68.5","0.74"
"714","chr19","17026495","17027272","CpG: 72","777","72","492","18.5","63.3","1.06"
"715","chr19","17075233","17076423","CpG: 118","1190","118","827","19.8","69.5","0.85"
"715","chr19","17101669","17102522","CpG: 60","853","60","540","14.1","63.3","0.7"
"716","chr19","17172668","17173003","CpG: 29","335","29","226","17.3","67.5","0.76"
